,price,ticker,S_avg,Sigma,signal,position,pnl,cum_pnl
2024-02-21 07:00:00,192.23,TSLA,194.61175,3.021643509747678,0,-4,3.8799999999999955,-4.253999999999991
2024-02-21 07:00:00,140.32,GOOGL,140.4260416666667,1.2570746053459958,0,-1,0.6400000000000148,-5.1839999999999975
2024-02-21 08:00:00,141.02,GOOGL,140.449375,1.2629160119583849,0,-1,-0.700000000000017,-5.8840000000000146
2024-02-21 08:00:00,192.0,TSLA,194.27820833333337,2.8365753230623203,0,-4,0.9199999999999591,-3.3340000000000316
2024-02-21 09:00:00,197.21,TSLA,194.17237500000002,2.66578768541232,1,-3,-20.840000000000032,-24.174000000000063
2024-02-21 09:00:00,141.05,GOOGL,140.47645833333334,1.2687672202015547,0,-1,-0.030000000000001137,-5.914000000000016
2024-02-21 10:00:00,194.992,TSLA,193.9849583333333,2.4227131840359877,0,-3,6.654000000000053,-17.52000000000001
2024-02-21 10:00:00,141.44,GOOGL,140.51979166666666,1.2837143112745286,0,-1,-0.38999999999998636,-6.304000000000002
2024-02-21 11:00:00,193.821,TSLA,193.74750000000003,2.116563272608899,0,-3,3.512999999999977,-14.007000000000033
2024-02-21 11:00:00,142.25,GOOGL,140.59895833333334,1.330521162329199,1,0,-0.8100000000000023,-7.114000000000004
2024-02-21 12:00:00,193.698,TSLA,193.64325,2.0511203990270137,0,-3,0.36899999999997135,-13.638000000000062
2024-02-21 12:00:00,142.24,GOOGL,140.690625,1.3656581089907696,1,1,-0.0,-7.114000000000004
2024-02-21 13:00:00,142.135,GOOGL,140.79125,1.3799276052214737,0,1,-0.10500000000001819,-7.2190000000000225
2024-02-21 13:00:00,193.76,TSLA,193.53075,1.9620196171958288,0,-3,-0.1859999999999502,-13.824000000000012
2024-02-21 14:00:00,141.78,GOOGL,140.87833333333333,1.373340505820627,0,1,-0.35499999999998977,-7.574000000000012
2024-02-21 14:00:00,192.85,TSLA,193.35908333333336,1.8233592485508108,0,-3,2.7299999999999898,-11.094000000000023
2024-02-21 15:00:00,142.54,GOOGL,140.98666666666668,1.3984226414278749,1,2,0.7599999999999909,-6.814000000000021
2024-02-21 15:00:00,194.84,TSLA,193.25699999999998,1.6544748280110422,0,-3,-5.970000000000027,-17.06400000000005
2024-02-21 16:00:00,143.75,GOOGL,141.15416666666667,1.4797462375476433,1,3,2.420000000000016,-4.3940000000000055
2024-02-21 16:00:00,195.6,TSLA,193.19241666666665,1.5207506131962154,1,-2,-2.2799999999999727,-19.344000000000023
2024-02-21 17:00:00,144.0,GOOGL,141.2975,1.582713575120199,1,4,0.75,-3.6440000000000055
2024-02-21 17:00:00,194.95,TSLA,193.2619583333333,1.5625631529267807,1,-1,1.3000000000000114,-18.04400000000001
2024-02-21 18:00:00,143.85,GOOGL,141.38583333333335,1.6649262332965535,1,5,-0.6000000000000227,-4.244000000000028
2024-02-21 18:00:00,195.8,TSLA,193.37154166666667,1.6458363535104714,1,0,-0.8500000000000227,-18.894000000000034
2024-02-21 19:00:00,144.04,GOOGL,141.52041666666665,1.7449783583227385,1,6,0.9499999999999886,-3.2940000000000396
2024-02-21 19:00:00,196.18,TSLA,193.5727916666667,1.682785578300641,1,1,0.0,-18.894000000000034
2024-02-22 04:00:00,144.34,GOOGL,141.65691666666666,1.833604170376866,1,7,1.8000000000000682,-1.4939999999999714
2024-02-22 04:00:00,196.56,TSLA,193.858625,1.5755569011982409,1,2,0.37999999999999545,-18.51400000000004
2024-02-22 05:00:00,144.56,GOOGL,141.79691666666668,1.9232797828679706,1,8,1.539999999999992,0.04600000000002069
2024-02-22 05:00:00,196.84,TSLA,194.08216666666667,1.6030183124797015,1,3,0.5600000000000023,-17.954000000000036
2024-02-22 06:00:00,197.1,TSLA,194.2887916666667,1.6604987982706574,1,4,0.7799999999999727,-17.174000000000063
2024-02-22 06:00:00,144.7,GOOGL,141.944625,2.0061787993596867,1,9,1.1199999999998909,1.1659999999999116
2024-02-22 07:00:00,144.98,GOOGL,142.10629166666666,2.0897490067546807,1,10,2.5200000000000102,3.685999999999922
2024-02-22 07:00:00,195.92,TSLA,194.378375,1.6890437946417225,0,4,-4.720000000000027,-21.89400000000009
2024-02-22 08:00:00,145.42,GOOGL,142.53479166666668,1.5938901543944914,1,11,4.399999999999977,8.085999999999899
2024-02-22 08:00:00,195.89,TSLA,194.47587499999997,1.7065938696332748,0,4,-0.12000000000000455,-22.014000000000095
2024-02-22 09:00:00,144.605,GOOGL,142.67458333333335,1.6231644594184493,1,12,-8.964999999999975,-0.8790000000000759
2024-02-22 09:00:00,192.92,TSLA,194.46420833333332,1.7166228721373948,0,4,-11.879999999999995,-33.89400000000009
2024-02-22 10:00:00,143.361,GOOGL,142.764625,1.5975448231448384,0,12,-14.927999999999997,-15.807000000000073
2024-02-22 10:00:00,193.2,TSLA,194.47379166666664,1.7085415081715865,0,4,1.1200000000000045,-32.774000000000086
2024-02-22 11:00:00,143.165,GOOGL,142.85483333333335,1.5541044580938004,0,12,-2.3519999999999754,-18.15900000000005
2024-02-22 11:00:00,194.56,TSLA,194.56379166666667,1.6504550618639064,0,4,5.440000000000055,-27.33400000000003
2024-02-22 12:00:00,196.47,TSLA,194.74337500000001,1.6115541462528145,1,5,7.639999999999986,-19.694000000000045
2024-02-22 12:00:00,143.75,GOOGL,142.96608333333333,1.5166437177752183,0,12,7.0200000000000955,-11.138999999999953
2024-02-22 13:00:00,143.65,GOOGL,143.07941666666667,1.4583884469918218,0,12,-1.1999999999999318,-12.338999999999885
2024-02-22 13:00:00,196.9,TSLA,194.89545833333332,1.6365288551812516,1,6,2.150000000000034,-17.54400000000001
2024-02-22 14:00:00,143.578,GOOGL,143.1885,1.389239798375964,0,12,-0.8640000000000327,-13.202999999999918
2024-02-22 14:00:00,197.085,TSLA,195.05733333333333,1.6535842931320477,1,7,1.1100000000000136,-16.433999999999997
2024-02-22 15:00:00,144.05,GOOGL,143.34391666666667,1.2567018918295323,0,12,5.664000000000101,-7.538999999999817
2024-02-22 15:00:00,197.31,TSLA,195.269,1.6002074593763496,1,8,1.5749999999999602,-14.859000000000037
2024-02-22 16:00:00,143.77,GOOGL,143.4585,1.157015388271068,0,12,-3.3600000000000136,-10.89899999999983
2024-02-22 16:00:00,196.41,TSLA,195.45275,1.455132632532539,0,8,-7.2000000000000455,-22.059000000000083
2024-02-22 17:00:00,196.37,TSLA,195.41774999999998,1.4207235220433172,0,8,-0.31999999999993634,-22.37900000000002
2024-02-22 17:00:00,143.8,GOOGL,143.57308333333333,1.03819223807001,0,12,0.36000000000001364,-10.538999999999817
2024-02-22 18:00:00,196.56,TSLA,195.4830833333333,1.4362617817784133,0,8,1.5199999999999818,-20.859000000000037
2024-02-22 18:00:00,143.7,GOOGL,143.66725,0.9335215816887563,0,12,-1.2000000000002728,-11.73900000000009
2024-02-22 19:00:00,196.0,TSLA,195.57387499999996,1.3949029672502906,0,8,-4.480000000000018,-25.339000000000055
2024-02-22 19:00:00,143.8,GOOGL,143.73183333333333,0.8834851769958763,0,12,1.2000000000002728,-10.538999999999817
2024-02-23 04:00:00,195.16,TSLA,195.6347916666667,1.340273722178607,0,8,-6.720000000000027,-32.05900000000008
2024-02-23 04:00:00,143.35,GOOGL,143.77808333333334,0.8293908669290692,0,12,-5.400000000000205,-15.939000000000021
2024-02-23 05:00:00,143.41,GOOGL,143.83120833333334,0.7572685457370776,0,12,0.7200000000000273,-15.218999999999994
2024-02-23 05:00:00,195.15,TSLA,195.69270833333334,1.2846137798599089,0,8,-0.07999999999992724,-32.13900000000001
2024-02-23 06:00:00,195.78,TSLA,195.81479166666665,1.1329890048650368,0,8,5.039999999999964,-27.099000000000046
2024-02-23 06:00:00,143.57,GOOGL,143.90579166666666,0.6226433817182516,0,12,1.919999999999959,-13.299000000000035
2024-02-23 07:00:00,196.11,TSLA,195.86770833333335,1.1149965677142788,0,8,2.6400000000001,-24.458999999999946
2024-02-23 07:00:00,143.87,GOOGL,143.96120833333333,0.550846777336398,0,12,3.6000000000001364,-9.698999999999899
2024-02-23 08:00:00,195.74,TSLA,195.87354166666668,1.1139007831536314,0,8,-2.9600000000000364,-27.418999999999983
2024-02-23 08:00:00,143.83,GOOGL,143.96454166666666,0.5497540935784321,0,12,-0.4799999999999045,-10.178999999999803
2024-02-23 09:00:00,194.917,TSLA,195.87216666666666,1.1151100810026566,0,8,-6.58400000000006,-34.00300000000004
2024-02-23 09:00:00,144.39,GOOGL,143.98079166666665,0.5565694596420518,0,12,6.719999999999686,-3.459000000000117
2024-02-23 10:00:00,143.805,GOOGL,143.97891666666666,0.557104776397139,0,12,-7.019999999999754,-10.478999999999871
2024-02-23 10:00:00,195.015,TSLA,195.83945833333334,1.1287482863068776,0,8,0.7839999999998781,-33.219000000000165
2024-02-23 11:00:00,143.93,GOOGL,143.97433333333333,0.5570328744238112,0,12,1.5,-8.978999999999871
2024-02-23 11:00:00,194.98,TSLA,195.78945833333333,1.139534076380353,0,8,-0.2799999999999727,-33.49900000000014
2024-02-23 12:00:00,143.87,GOOGL,143.95475,0.5518560973427385,0,12,-0.7200000000000273,-9.698999999999899
2024-02-23 12:00:00,193.705,TSLA,195.67050000000003,1.202858515660011,-1,7,-10.199999999999818,-43.698999999999955
2024-02-23 13:00:00,144.06,GOOGL,143.93391666666665,0.5372584121721292,0,12,2.2799999999999727,-7.418999999999926
2024-02-23 13:00:00,193.35,TSLA,195.52508333333333,1.26469559549938,-1,6,-2.4850000000001273,-46.18400000000008
2024-02-23 14:00:00,193.14,TSLA,195.36008333333334,1.3078745424698681,-1,5,-1.2600000000000477,-47.44400000000013
2024-02-23 14:00:00,143.82,GOOGL,143.89725,0.5121437680289336,0,12,-2.880000000000109,-10.299000000000035
2024-02-23 15:00:00,191.92,TSLA,195.19341666666665,1.4773113626852796,-1,4,-6.099999999999994,-53.544000000000125
2024-02-23 15:00:00,143.95,GOOGL,143.85433333333333,0.4577320904930116,0,12,1.5599999999999454,-8.73900000000009
2024-02-23 16:00:00,191.38,TSLA,195.0055,1.660352738845427,-1,3,-2.159999999999968,-55.70400000000009
2024-02-23 16:00:00,143.96,GOOGL,143.7935,0.31553722305120335,0,12,0.12000000000023192,-8.618999999999858
2024-02-23 17:00:00,143.95,GOOGL,143.76620833333334,0.26686993724701175,0,12,-0.12000000000023192,-8.73900000000009
2024-02-23 17:00:00,191.06,TSLA,194.928,1.7995077587810633,-1,2,-0.9599999999999795,-56.66400000000007
2024-02-23 18:00:00,191.3,TSLA,194.84883333333335,1.916804761250821,-1,1,0.4800000000000182,-56.184000000000054
2024-02-23 18:00:00,143.87,GOOGL,143.78741666666667,0.2531397477372682,0,12,-0.959999999999809,-9.698999999999899
2024-02-23 19:00:00,191.13,TSLA,194.70591666666667,2.0616722194810464,-1,0,-0.17000000000001592,-56.35400000000007
2024-02-23 19:00:00,143.9,GOOGL,143.8180416666667,0.21635286780218846,0,12,0.36000000000001364,-9.338999999999885
2024-02-26 04:00:00,143.83,GOOGL,143.82137500000002,0.21587472464270802,0,12,-0.8399999999999181,-10.178999999999803
2024-02-26 04:00:00,190.89,TSLA,194.47341666666668,2.166074427977124,-1,-1,-0.0,-56.35400000000007
2024-02-26 05:00:00,143.78,GOOGL,143.82679166666665,0.21299948543960598,0,12,-0.6000000000001364,-10.77899999999994
2024-02-26 05:00:00,191.45,TSLA,194.24633333333335,2.1862051828338216,-1,-2,-0.5600000000000023,-56.91400000000007
2024-02-26 06:00:00,192.46,TSLA,194.053625,2.128175618213099,0,-2,-2.0200000000000387,-58.93400000000011
2024-02-26 06:00:00,143.36,GOOGL,143.81770833333334,0.22817793956007865,-1,11,-5.03999999999985,-15.81899999999979
2024-02-26 07:00:00,192.2,TSLA,193.8407083333333,2.0421000162698846,0,-2,0.5200000000000387,-58.41400000000007
2024-02-26 07:00:00,142.89,GOOGL,143.769375,0.2910338113488777,-1,10,-5.1700000000003,-20.98900000000009
2024-02-26 08:00:00,192.67,TSLA,193.684875,1.9792450100436787,0,-2,-0.9399999999999977,-59.35400000000007
2024-02-26 08:00:00,142.61,GOOGL,143.72104166666665,0.375105721812733,-1,9,-2.799999999999727,-23.788999999999817
2024-02-26 09:00:00,196.44,TSLA,193.68779166666664,1.983421088821005,1,-1,-7.5400000000000205,-66.89400000000009
2024-02-26 09:00:00,140.125,GOOGL,143.56791666666666,0.8235328412274212,-1,8,-22.365000000000123,-46.15399999999994
2024-02-26 10:00:00,198.789,TSLA,193.78066666666666,2.167414702532446,1,0,-2.3489999999999895,-69.24300000000008
2024-02-26 10:00:00,139.24,GOOGL,143.38208333333333,1.2065643973397802,-1,7,-7.079999999999927,-53.23399999999987
2024-02-26 11:00:00,200.96,TSLA,193.98733333333334,2.584562105147119,1,1,0.0,-69.24300000000008
2024-02-26 11:00:00,138.78,GOOGL,143.17291666666668,1.5242652661035136,-1,6,-3.2200000000000557,-56.45399999999992
2024-02-26 12:00:00,199.84,TSLA,194.1823333333333,2.8407368099119257,1,2,-1.1200000000000045,-70.36300000000008
2024-02-26 12:00:00,137.88,GOOGL,142.945,1.8670454455241536,-1,5,-5.400000000000034,-61.85399999999996
2024-02-26 13:00:00,138.386,GOOGL,142.73566666666667,2.081923393041405,-1,4,2.530000000000001,-59.323999999999955
2024-02-26 13:00:00,199.642,TSLA,194.3695,3.0477068927880824,1,3,-0.396000000000015,-70.7590000000001
2024-02-26 14:00:00,199.09,TSLA,194.50741666666667,3.186063427910187,1,4,-1.6559999999999775,-72.41500000000008
2024-02-26 14:00:00,138.16,GOOGL,142.51025,2.2718736234372314,-1,3,-0.9039999999999964,-60.22799999999995
2024-02-26 15:00:00,199.35,TSLA,194.64241666666666,3.322636092239023,1,5,1.0399999999999636,-71.37500000000011
2024-02-26 15:00:00,137.52,GOOGL,142.24566666666666,2.4679334369621,-1,2,-1.919999999999959,-62.14799999999991
2024-02-26 16:00:00,137.66,GOOGL,141.98858333333334,2.6128280350187354,-1,1,0.2799999999999727,-61.86799999999994
2024-02-26 16:00:00,198.89,TSLA,194.77366666666668,3.428409323980107,1,6,-2.30000000000004,-73.67500000000015
2024-02-26 17:00:00,137.72,GOOGL,141.71066666666667,2.6995838272926105,-1,0,0.060000000000002274,-61.807999999999936
2024-02-26 17:00:00,198.83,TSLA,194.93670833333337,3.5271437820222284,1,7,-0.3599999999998431,-74.035
2024-02-26 18:00:00,199.44,TSLA,195.12108333333333,3.6450964192730475,1,8,4.2699999999998965,-69.7650000000001
2024-02-26 18:00:00,137.92,GOOGL,141.46545833333332,2.7674991532800637,-1,-1,0.0,-61.807999999999936
2024-02-26 19:00:00,199.1,TSLA,195.29274999999998,3.7340929199449073,1,9,-2.7200000000000273,-72.48500000000013
2024-02-26 19:00:00,137.91,GOOGL,141.21462499999998,2.8069439332778368,-1,-2,0.009999999999990905,-61.797999999999945
2024-02-27 04:00:00,202.61,TSLA,195.66379166666664,4.0022625120773565,1,10,31.590000000000174,-40.89499999999995
2024-02-27 04:00:00,138.75,GOOGL,141.00129166666667,2.7908747339852265,0,-2,-1.6800000000000068,-63.47799999999995
2024-02-27 05:00:00,138.38,GOOGL,140.764625,2.760889803203809,0,-2,0.7400000000000091,-62.73799999999994
2024-02-27 05:00:00,202.4,TSLA,196.040875,4.196409887060294,1,11,-2.1000000000000796,-42.99500000000003
2024-02-27 06:00:00,138.37,GOOGL,140.53754166666667,2.7225235732467095,0,-2,0.01999999999998181,-62.71799999999996
2024-02-27 06:00:00,201.96,TSLA,196.40837499999998,4.31582679682785,1,12,-4.839999999999975,-47.83500000000001
2024-02-27 07:00:00,138.73,GOOGL,140.32004166666667,2.645472596542618,0,-2,-0.7199999999999704,-63.43799999999993
2024-02-27 07:00:00,203.45,TSLA,196.88879166666666,4.434577917066752,1,13,17.879999999999768,-29.95500000000024
2024-02-27 08:00:00,138.64,GOOGL,140.098375,2.5483162183906853,0,-2,0.18000000000000682,-63.257999999999925
2024-02-27 08:00:00,204.57,TSLA,197.43837499999998,4.538297141022958,1,14,14.56000000000006,-15.39500000000018
2024-02-27 09:00:00,202.316,TSLA,197.907375,4.430819610238937,0,14,-31.55599999999987,-46.95100000000005
2024-02-27 09:00:00,137.88,GOOGL,139.8454583333333,2.4486999741507223,0,-2,1.5199999999999818,-61.73799999999994
2024-02-27 10:00:00,138.16,GOOGL,139.60754166666666,2.314381840262356,0,-2,-0.5600000000000023,-62.297999999999945
2024-02-27 10:00:00,202.45,TSLA,198.3719583333333,4.290219762073222,0,14,1.8759999999998058,-45.075000000000244
2024-02-27 11:00:00,137.92,GOOGL,139.358375,2.1480925575657785,0,-2,0.4800000000000182,-61.81799999999993
2024-02-27 11:00:00,201.94,TSLA,198.822375,4.058022787049973,0,14,-7.139999999999873,-52.21500000000012
2024-02-27 12:00:00,198.799,TSLA,199.15191666666666,3.690323738793225,0,14,-43.973999999999876,-96.189
2024-02-27 12:00:00,137.475,GOOGL,139.09358333333333,1.956014779811359,0,-2,0.8899999999999864,-60.92799999999994
2024-02-27 13:00:00,138.14,GOOGL,138.85858333333334,1.6890861670471478,0,-2,-1.329999999999984,-62.257999999999925
2024-02-27 13:00:00,200.224,TSLA,199.5175,3.3090617874320123,0,14,19.94999999999976,-76.23900000000023
2024-02-27 14:00:00,139.015,GOOGL,138.67754166666666,1.3924386796010557,0,-2,-1.75,-64.00799999999992
2024-02-27 14:00:00,200.61,TSLA,199.85708333333332,2.9522659965680527,0,14,5.404000000000337,-70.8349999999999
2024-02-27 15:00:00,138.89,GOOGL,138.510875,1.06787136143126,0,-2,0.25,-63.757999999999925
2024-02-27 15:00:00,199.72,TSLA,200.17041666666668,2.462737199640246,0,14,-12.460000000000207,-83.2950000000001
2024-02-27 16:00:00,138.69,GOOGL,138.34754166666667,0.6191518026380484,0,-2,0.39999999999997726,-63.35799999999995
2024-02-27 16:00:00,199.768,TSLA,200.46616666666668,1.8801384007025004,0,14,0.6720000000000255,-82.62300000000008
2024-02-27 17:00:00,199.76,TSLA,200.6045,1.6828102272296157,0,14,-0.11200000000013688,-82.73500000000021
2024-02-27 17:00:00,138.73,GOOGL,138.28941666666665,0.49881850987798254,0,-2,-0.07999999999998408,-63.43799999999993
2024-02-27 18:00:00,138.782,GOOGL,138.27033333333333,0.4687238611067296,1,-1,-0.10400000000004184,-63.54199999999997
2024-02-27 18:00:00,199.65,TSLA,200.64037500000003,1.6513064343774622,0,14,-1.539999999999793,-84.275
2024-02-27 19:00:00,138.87,GOOGL,138.27408333333332,0.47331623004390566,1,0,-0.08799999999999386,-63.62999999999997
2024-02-27 19:00:00,199.88,TSLA,200.59537500000002,1.65692365053272,0,14,3.2199999999998568,-81.05500000000015
2024-02-28 04:00:00,138.04,GOOGL,138.28074999999998,0.46862780726171016,0,0,-0.0,-63.62999999999997
2024-02-28 04:00:00,199.61,TSLA,200.58579166666667,1.6621394798155003,0,14,-3.7799999999997453,-84.8349999999999
2024-02-28 05:00:00,138.1,GOOGL,138.26883333333333,0.46947062385888855,0,0,0.0,-63.62999999999997
2024-02-28 05:00:00,200.03,TSLA,200.60195833333333,1.6544296923360262,0,14,5.879999999999825,-78.95500000000007
2024-02-28 06:00:00,200.3,TSLA,200.652375,1.6245176090013729,0,14,3.7800000000001432,-75.17499999999993
2024-02-28 06:00:00,138.14,GOOGL,138.268,0.4696899069550458,0,0,0.0,-63.62999999999997
2024-02-28 07:00:00,200.28,TSLA,200.69112499999997,1.6030509854510349,0,14,-0.28000000000014325,-75.45500000000007
2024-02-28 07:00:00,138.07,GOOGL,138.29091666666667,0.44434093027610033,0,0,-0.0,-63.62999999999997
2024-02-28 08:00:00,200.85,TSLA,200.77279166666665,1.5565554216911477,0,14,7.9799999999999045,-67.47500000000016
2024-02-28 08:00:00,137.99,GOOGL,138.30466666666666,0.42880274847677824,0,0,-0.0,-63.62999999999997
2024-02-28 09:00:00,136.29,GOOGL,138.24508333333333,0.5846178176838386,-1,-1,-0.0,-63.62999999999997
2024-02-28 09:00:00,199.651,TSLA,200.807,1.520608888341559,0,14,-16.785999999999774,-84.26099999999994
2024-02-28 10:00:00,203.718,TSLA,200.98524999999998,1.6019615761007922,1,15,56.937999999999704,-27.323000000000235
2024-02-28 10:00:00,136.15,GOOGL,138.17133333333334,0.7227378902277094,-1,-2,0.13999999999998636,-63.48999999999998
2024-02-28 11:00:00,135.975,GOOGL,138.09070833333334,0.8499009394534408,-1,-3,0.35000000000002274,-63.13999999999996
2024-02-28 11:00:00,204.27,TSLA,201.20066666666665,1.6829861056714135,1,16,8.280000000000314,-19.04299999999992
2024-02-28 12:00:00,135.93,GOOGL,137.97320833333333,0.9444637760523896,-1,-4,0.13499999999996248,-63.004999999999995
2024-02-28 12:00:00,203.357,TSLA,201.23179166666668,1.7167521656276927,1,17,-14.608000000000175,-33.651000000000096
2024-02-28 13:00:00,136.006,GOOGL,137.87429166666666,1.021207149243696,-1,-5,-0.3039999999999736,-63.30899999999997
2024-02-28 13:00:00,203.72,TSLA,201.2867916666667,1.7759301782973809,1,18,6.170999999999992,-27.480000000000103
2024-02-28 14:00:00,135.96,GOOGL,137.773875,1.0867313300422574,-1,-6,0.22999999999996135,-63.07900000000001
2024-02-28 14:00:00,202.17,TSLA,201.2955416666667,1.7799041737555936,0,18,-27.900000000000205,-55.38000000000031
2024-02-28 15:00:00,202.15,TSLA,201.24137499999998,1.730586048323267,0,18,-0.3599999999996726,-55.73999999999998
2024-02-28 15:00:00,136.38,GOOGL,137.67595833333334,1.1025910779362795,-1,-7,-2.519999999999925,-65.59899999999993
